"ts","uid","id_orig_h","id_orig_p","id_resp_h","id_resp_p","proto","service","duration","orig_bytes","resp_bytes","conn_state","local_orig","local_resp","missed_bytes","history","orig_pkts","orig_ip_bytes","resp_pkts","resp_ip_bytes","tunnel_parents","ip_proto"
"1722307225.688095","C5QBJzC3Bc2ltU9w4","172.16.1.66","49772","23.48.203.203","443","tcp","ssl","148.221385","1000","11910","SF","T","F","0","ShADadFfR","15","1612","17","12594","-"
"1722307233.647114","C2lzIf1cM0QibOco29","172.16.1.66","62468","239.255.255.250","1900","udp","-","6.022767","1096","0","S0","T","T","0","D","8","1320","0","0","-"
"1722307237.775635","CTUyiwwuIiDMCM6G5","172.16.1.66","49776","172.16.1.4","135","tcp","dce_rpc","13.504949","328","376","SF","T","T","0","ShADdFaf","7","620","5","588","-"
"1722307237.777408","Cbved3Szp46jAoHE5","172.16.1.66","49777","172.16.1.4","49667","tcp","dce_rpc","13.503256","958","572","SF","T","T","0","ShADdFaf","9","1330","7","864","-"
"1722307239.006784","CyGNnp4V9Oe8fhhlIk","172.16.1.66","49778","172.16.1.4","135","tcp","dce_rpc","0.813778","496","644","RSTO","T","T","0","ShADdR","7","788","4","816","-"
"1722307239.010316","CDSABPeVD7QfNp14","172.16.1.66","49779","172.16.1.4","49667","tcp","gssapi,dce_rpc","0.810436","3846","1933","RSTO","T","T","0","ShADadR","13","4378","10","2345","-"
"1722307239.019898","CrrnS9LeqPG91FeKb","172.16.1.66","49780","172.16.1.4","389","tcp","ldap_tcp","0.011113","3193","3753","RSTR","T","T","0","ShADdarF","11","3645","11","4205","-"
"1722307239.026222","CdBczdhpHkyl6Lxmc","172.16.1.66","49781","172.16.1.4","389","tcp","ldap_tcp","0.004338","2653","3781","RSTR","T","T","0","ShADadrF","9","3025","9","4153","-"
"1722307239.061501","C5KHkY1H0IpD7Di8T1","172.16.1.66","49782","40.126.29.14","443","tcp","ssl","0.759840","1347","5524","RSTO","T","F","0","ShADadR","12","1839","12","6008","-"
"1722307241.089624","CXQBLQ1LNzViKVBWxf","172.16.1.66","51396","172.16.1.4","53","udp","dns","4.852552","341","516","SF","T","T","0","Dd","6","509","3","600","-"
"1722307241.102579","CR3dil2nuU5m8dtKud","172.16.1.66","49783","172.16.1.4","389","tcp","ldap_tcp","0.008647","2680","3333","RSTR","T","T","0","ShADdaFr","9","3052","9","3705","-"
"1722307241.105111","C1DJVzWenUI3sMam9","172.16.1.66","49784","172.16.1.4","88","tcp","krb_tcp","0.002001","1892","1865","RSTR","T","T","0","ShADadFr","6","2144","6","2117","-"
"1722307241.121024","CcifbC3AxD2487lECb","172.16.1.66","49785","172.16.1.4","389","tcp","ldap_tcp","0.002952","2330","398","RSTR","T","T","0","ShADadFr","7","2622","6","650","-"
"1722307241.806813","Cl3nvP8JW3oYBpqD8","172.16.1.66","59975","172.16.1.4","53","udp","dns","1.145541","85","329","SF","T","T","0","Dd","2","141","2","385","-"
"1722307241.909758","CYiIQJ2mUdndaldTR8","172.16.1.66","49786","20.166.2.191","443","tcp","ssl","1.732053","3556","4698","SF","T","F","0","ShADadFf","13","4088","17","5382","-"
"1722307242.957450","CTd07F3qllSjbXway7","172.16.1.66","49787","13.107.42.16","443","tcp","ssl","0.589048","2870","7239","SF","T","F","0","ShADadFf","13","3402","19","8003","-"
"1722307270.485251","C3MsFl3LDXkcbw50z7","172.16.1.66","138","172.16.1.255","138","udp","-","120.110218","2046","0","S0","T","T","0","D","11","2354","0","0","-"
"1722307270.493889","CFXT8y1rbZe58Xm28c","172.16.1.66","137","172.16.1.255","137","udp","dns","-","-","-","S0","T","T","0","D","1","78","0","0","-"
"1722307270.494127","Cz98FOtdmEbuP0gSa","172.16.1.66","137","172.16.1.4","137","udp","dns","-","-","-","S0","T","T","0","D^","1","90","0","0","-"
"1722307270.494332","CNa3gF4NhBS4huwc45","172.16.1.66","49788","172.16.1.4","139","tcp","gssapi,ntlm,smb","15.240776","1017","1279","SF","T","T","0","ShDdAtFf","15","1641","13","1879","-"
"1722307300.506361","CUVJVaera5JediLDf","172.16.1.66","49789","172.16.1.4","139","tcp","gssapi,ntlm,smb","12.107356","1017","1279","SF","T","T","0","ShDdAFf","14","1589","12","1771","-"
"1722307330.536477","CBIeDE14bTxogIQDQl","172.16.1.66","49790","172.16.1.4","139","tcp","gssapi,ntlm,smb","14.266711","1017","1279","SF","T","T","0","ShDdAFf","14","1589","12","1771","-"
"1722307331.945351","CCchvXyczSSMos1ke","172.16.1.66","59975","172.16.1.4","53","udp","dns","7.541520","317","742","SF","T","T","0","Dd","6","485","4","854","-"
"1722307332.006354","C2Il2I2lCKJ56S4ofd","172.16.1.66","49791","172.16.1.4","389","tcp","ldap_tcp","0.008045","3117","3535","RSTR","T","T","0","ShADdar","9","3489","9","3907","-"
"1722307332.138492","CBLeLB4wzmdtrgDd3h","172.16.1.66","49792","52.109.0.91","443","tcp","ssl","34.128904","972","36178","RSTO","T","F","0","ShADadR","13","1504","33","37502","-"
"1722307332.626466","CbHmty2RtNyldX45Ul","172.16.1.66","59905","172.16.1.4","53","udp","dns","23.386250","229","941","SF","T","T","0","Dd","5","369","5","1081","-"
"1722307332.666639","CgzBL22rnhG1RaSuzj","172.16.1.66","49793","52.113.194.132","443","tcp","ssl","33.602355","1235","63631","RSTO","T","F","0","ShADadR","12","1727","51","65675","-"
"1722307332.703506","CCi8hl45bPYqOEuE4d","172.16.1.66","49794","52.109.20.47","443","tcp","ssl","33.564853","985","7621","RSTO","T","F","0","ShADadR","10","1397","12","8105","-"
"1722307332.703548","C74RuI10dGEm46juHe","172.16.1.66","49795","52.109.20.47","443","tcp","ssl","33.565190","985","7621","RSTO","T","F","0","ShADadR","10","1397","11","8065","-"
"1722307332.705882","CqPhQdbRbBUmkgZ9h","172.16.1.66","49796","52.109.20.47","443","tcp","ssl","33.562751","672","7620","RSTO","T","F","0","ShADadR","8","1004","11","8064","-"
"1722307332.706027","C2y0kX2ff0nn0tVfTf","172.16.1.66","49797","52.109.20.47","443","tcp","ssl","33.563221","672","7621","RSTO","T","F","0","ShADadR","8","1004","11","8065","-"
"1722307333.287737","ChxmOX1hQRVOYKuhsd","172.16.1.66","49798","40.97.199.114","443","tcp","ssl","32.981731","1239","5690","RSTO","T","F","0","ShADadR","9","1611","11","6134","-"
"1722307333.585569","CbpAUh2PCNbtCb12Oc","172.16.1.66","59906","172.16.1.4","389","udp","ldap_udp","0.000320","207","213","SF","T","T","0","Dd","1","235","1","241","-"
"1722307333.628727","CCccO41mROrP6mzgO9","172.16.1.66","49799","172.16.1.4","443","tcp","-","0.000189","0","0","REJ","T","T","0","Sr","1","52","1","40","-"
"1722307333.688602","CCNUIB1SxWDrTY5kC1","172.16.1.66","49800","172.16.1.4","3268","tcp","ldap_tcp","0.007367","2896","3504","RSTR","T","T","0","ShADdarF","9","3268","9","3876","-"
"1722307334.141480","CK5Hbb1SAbHlmRJQl3","172.16.1.66","49799","172.16.1.4","443","tcp","-","0.000188","0","0","REJ","T","T","0","Sr","1","52","1","40","-"
"1722307334.657652","CnYaKp4R0y5p7BvcB5","172.16.1.66","49799","172.16.1.4","443","tcp","-","0.000429","0","0","REJ","T","T","0","Sr","1","52","1","40","-"
"1722307335.172965","CwemiT3J16ba4jlpee","172.16.1.66","49799","172.16.1.4","443","tcp","-","0.000380","0","0","REJ","T","T","0","Sr","1","52","1","40","-"
"1722307335.704320","CesMbN2tMGU7rD9MOg","172.16.1.66","49799","172.16.1.4","443","tcp","-","0.000281","0","0","REJ","T","T","0","Sr","1","52","1","40","-"
"1722307339.487531","Ctc8hn16MuYm5AxJn8","172.16.1.66","49801","20.189.173.10","443","tcp","ssl","26.782194","25236","7018","RSTO","T","F","0","ShADadR","29","26408","30","8222","-"
"1722307345.578458","CbFNTA3GrrW9npZspg","172.16.1.66","49802","23.221.22.68","443","tcp","ssl","20.691464","1169","5336","RSTO","T","F","0","ShADadR","8","1501","10","5740","-"
"1722307356.013842","CXnHbC2IfYmCL8sXB7","172.16.1.66","49803","20.189.173.26","443","tcp","ssl","1.323728","58828","4996","SF","T","F","0","ShADadFf","57","61120","64","7560","-"
"1722307360.554306","CosNvM2dhzogXidBT1","172.16.1.66","49804","172.16.1.4","139","tcp","gssapi,ntlm,smb","11.092461","1017","1279","SF","T","T","0","ShDdAFf","14","1589","12","1771","-"
"1722307390.585153","C2mVc030j1gUHFi9m9","172.16.1.66","49805","172.16.1.4","139","tcp","gssapi,ntlm,smb","13.281104","1017","1279","SF","T","T","0","ShDdAFf","14","1589","12","1771","-"
"1722307453.815139","Cbr71c8GGMmid8pAe","172.16.1.66","49806","172.16.1.4","135","tcp","dce_rpc","12.146962","328","376","SF","T","T","0","ShADdFaf","7","620","5","588","-"
"1722307453.816835","CaGMsk34lA2aY50Pic","172.16.1.66","49807","172.16.1.4","49667","tcp","gssapi,dce_rpc","32.144549","3266","921","SF","T","T","0","ShADadFf","11","3718","9","1293","-"
"1722307455.627407","CaCzQY3BByO5qIEKSh","172.16.1.66","59905","172.16.1.4","53","udp","dns","13.813132","355","761","SF","T","T","0","Dd","6","523","5","901","-"
"1722307455.631145","CAUUhy2gk5Z7DnPli2","172.16.1.66","55637","172.16.1.4","53","udp","dns","0.065718","33","108","SF","T","T","0","Dd","1","61","1","136","-"
"1722307455.631368","C8Y9mR3KI1YL5eeBUe","172.16.1.66","50658","172.16.1.4","53","udp","dns","0.089392","33","92","SF","T","T","0","Dd","1","61","1","120","-"
"1722307455.712878","CVyuaZ2OdjvtgriNDe","172.16.1.66","49808","204.79.197.203","443","tcp","ssl","4.325938","2562","6602","RSTR","T","F","0","ShADadFr","9","2934","14","7166","-"
"1722307455.713094","CHwVYl3Ijq8ogAI6ee","172.16.1.66","49809","204.79.197.203","443","tcp","ssl","4.325559","2434","6602","RSTR","T","F","0","ShADadFr","9","2806","14","7166","-"
"1722307455.720959","CJHCgm3EAHxQc5hn41","172.16.1.66","3","172.16.1.4","3","icmp","-","2.319615","410","0","OTH","T","T","0","-","3","494","0","0","-"
"1722307456.394861","C3m0691GMqkZQQxNA2","172.16.1.66","55856","172.16.1.4","53","udp","dns","0.000592","29","104","SF","T","T","0","Dd","1","57","1","132","-"
"1722307456.394983","CmBSvx3rOYCG5d7Inh","172.16.1.66","52530","172.16.1.4","53","udp","dns","0.000396","29","145","SF","T","T","0","Dd","1","57","1","173","-"
"1722307456.396798","CLlrd01ZlNpiiawF48","172.16.1.66","49810","204.79.197.203","443","tcp","ssl","3.642023","3875","19190","SF","T","F","0","ShADadFf","17","4567","31","20434","-"
"1722307456.675654","CbxB5v33gXgicTdxXi","172.16.1.66","49811","172.16.1.4","389","tcp","ldap_tcp","0.005326","2680","3333","RSTR","T","T","0","ShADdar","8","3012","8","3665","-"
"1722307456.688635","CKYCBU1M8JXNa3IMPb","172.16.1.66","49812","172.16.1.4","389","tcp","ldap_tcp","0.002984","2330","398","RSTR","T","T","0","ShADadr","6","2582","5","610","-"
"1722307457.084249","CWtevt2718MGFTwc66","172.16.1.66","56529","172.16.1.4","53","udp","dns","0.067361","29","104","SF","T","T","0","Dd","1","57","1","132","-"
"1722307457.084322","C9GYeb4t1OE9bLszFe","172.16.1.66","64049","172.16.1.4","53","udp","dns","0.045753","29","74","SF","T","T","0","Dd","1","57","1","102","-"
"1722307457.085408","CBiGUh3RGdreKsxLDh","172.16.1.66","59386","172.16.1.4","53","udp","dns","0.066356","32","250","SF","T","T","0","Dd","1","60","1","278","-"
"1722307457.085581","CbAsee3piyBVummQJ3","172.16.1.66","61940","172.16.1.4","53","udp","dns","0.129944","32","106","SF","T","T","0","Dd","1","60","1","134","-"
"1722307457.153805","CtHxTk24I76HfCziol","172.16.1.66","49813","204.79.197.203","443","tcp","ssl","2.884900","3249","9012","SF","T","F","0","ShADadFf","15","3861","21","9856","-"
"1722307457.180200","CQFfjI3B020XsspE0d","172.16.1.66","49814","23.53.11.166","443","tcp","ssl","2.858669","3648","49797","SF","T","F","0","ShADadFfR","29","4820","56","52041","-"
"1722307457.460082","CJuOFn4RbTrDodqeT7","172.16.1.66","49815","204.79.197.203","443","tcp","-","0.122261","0","0","RSTO","T","F","0","ShR","2","92","1","44","-"
"1722307457.468275","Cq4c4I39XRzYHb9s57","172.16.1.66","58319","172.16.1.4","53","udp","dns","0.000618","30","123","SF","T","T","0","Dd","1","58","1","151","-"
"1722307457.468577","CMMF771DdZsGpC8Tb3","172.16.1.66","50142","172.16.1.4","53","udp","dns","0.000373","30","164","SF","T","T","0","Dd","1","58","1","192","-"
"1722307457.469836","CMNRWs2GAPmmOIw3rh","172.16.1.66","49816","204.79.197.203","443","tcp","ssl","2.568875","2492","6602","RSTR","T","F","0","ShADadFr","9","2864","14","7166","-"
"1722307457.594570","CSNlok4PlmiL2mjhlg","172.16.1.66","50831","172.16.1.4","53","udp","dns","0.140727","29","290","SF","T","T","0","Dd","1","57","1","318","-"
"1722307457.594916","C4IqAV2BTgFcY8hkSg","172.16.1.66","58238","172.16.1.4","53","udp","dns","0.140264","29","146","SF","T","T","0","Dd","1","57","1","174","-"
"1722307457.670395","CcCSBZ1OGdWMroGzMf","172.16.1.66","54510","172.16.1.4","53","udp","dns","0.064941","45","110","SF","T","T","0","Dd","1","73","1","138","-"
"1722307457.670594","Cc2k3d1jrXUqMIJELk","172.16.1.66","63424","172.16.1.4","53","udp","dns","0.119720","45","78","SF","T","T","0","Dd","1","73","1","106","-"
"1722307457.737302","CP0rrI66rleqnSm0i","172.16.1.66","49817","23.198.7.168","443","tcp","ssl","2.301589","2743","41540","SF","T","F","0","ShADadFfR","21","3595","44","43304","-"
"1722307457.759539","CJgtj6DT2t2kI8BQd","172.16.1.66","49818","23.215.55.133","443","tcp","ssl","2.191747","2572","6034","RSTO","T","F","0","ShADadFR","12","3064","15","6638","-"
"1722307457.919944","CO1Owt3GEsIK46rMW5","172.16.1.66","60123","172.16.1.4","53","udp","dns","0.070246","42","144","SF","T","T","0","Dd","1","70","1","172","-"
"1722307457.920102","ClzFDJ3NS4uxc12Prb","172.16.1.66","63490","172.16.1.4","53","udp","dns","0.120369","42","128","SF","T","T","0","Dd","1","70","1","156","-"
"1722307458.007422","ChOqDW1elJNoMyqXLg","172.16.1.66","49819","23.46.192.165","443","tcp","ssl","2.031473","2550","25279","SF","T","F","0","ShADadFfR","15","3162","29","26443","-"
"1722307469.444200","CG5t661RHOWsBnWkJi","172.16.1.66","49820","23.194.164.136","443","tcp","ssl","109.982032","577","45298","RSTO","T","F","0","ShADadFR","15","1189","40","46902","-"
"1722307612.613280","Ca4INH2fSRTNqYTUl1","172.16.1.66","138","172.16.1.255","138","udp","-","-","-","-","S0","T","T","0","D","1","229","0","0","-"
"1722307639.841191","CkY4QX399qqi6fCvpi","172.16.1.66","49750","20.7.1.246","443","tcp","-","0.000265","0","151","OTH","T","F","0","^dR","1","40","1","191","-"
"1722307639.923844","Cx1HZJ2aY6jDW9HOAd","172.16.1.66","61316","172.16.1.4","53","udp","dns","0.097624","82","114","SF","T","T","0","Dd","2","138","1","142","-"
